panel_row,stage,label,iteration_dir,x_feature,x_value,predicted_mean,predicted_std,ucb,is_selected,training_points,anchor_mode,acquisition,kappa
1,0,literature_only,literature_only,ectoin_M,0.23329930462667872,64.692203,24.942077,77.163242,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.23683414257556779,64.665118,24.954409,77.142323,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.24036898052445685,64.63837,24.965683,77.121211,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2439038184733459,64.612023,24.975978,77.100012,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.247438656422235,64.586135,24.985369,77.078819,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.25097349437112404,64.560756,24.993925,77.057718,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.25450833232001313,64.535929,25.001712,77.036785,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2580431702689022,64.511691,25.008791,77.016086,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.26157800821779126,64.488072,25.015221,76.995682,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.26511284616668035,64.465098,25.021054,76.975625,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.26864768411556944,64.442788,25.026341,76.955959,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2721825220644585,64.421159,25.031127,76.936723,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.27571736001334757,64.400222,25.035457,76.917951,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.27925219796223666,64.379984,25.03937,76.899669,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2827870359111257,64.36045,25.042903,76.881902,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2863218738600148,64.341621,25.04609,76.864666,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2898567118089039,64.323495,25.048962,76.847976,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.2933915497577929,64.306069,25.051548,76.831842,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.296926387706682,64.289336,25.053874,76.816273,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.30046122565557104,64.273288,25.055965,76.801271,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.30399606360446013,64.257917,25.057843,76.786839,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3075309015533492,64.243211,25.059528,76.772975,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.31106573950223826,64.229159,25.061039,76.759678,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.31460057745112735,64.215748,25.062392,76.746944,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.31813541540001644,64.202964,25.063602,76.734765,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3216702533489055,64.190794,25.064685,76.723136,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.32520509129779457,64.179223,25.065651,76.712048,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.32873992924668366,64.168236,25.066514,76.701493,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3322747671955727,64.15782,25.067282,76.691461,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3358096051444618,64.147959,25.067966,76.681942,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3393444430933509,64.138638,25.068574,76.672925,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3428792810422399,64.129845,25.069112,76.664401,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.346414118991129,64.121564,25.069589,76.656359,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.34994895694001804,64.113782,25.07001,76.648788,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.35348379488890713,64.106487,25.070381,76.641678,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3570186328377962,64.099666,25.070706,76.635019,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.36055347078668526,64.093306,25.07099,76.628801,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.36408830873557435,64.087398,25.071236,76.623016,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.36762314668446344,64.08193,25.071447,76.617653,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3711579846333525,64.076893,25.071627,76.612706,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.37469282258224157,64.072277,25.071777,76.608166,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.37822766053113066,64.068076,25.0719,76.604026,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3817624984800197,64.064281,25.071998,76.60028,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3852973364289088,64.060887,25.072071,76.596923,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3888321743777978,64.057888,25.072121,76.593948,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.3923670123266869,64.055279,25.072148,76.591353,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.395901850275576,64.053056,25.072153,76.589133,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.39943668822446504,64.051218,25.072136,76.587286,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.40297152617335413,64.049763,25.072096,76.585811,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4065063641222432,64.048688,25.072033,76.584705,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.41004120207113226,64.047996,25.071946,76.583969,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.41357604002002135,64.047687,25.071834,76.583604,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.41711087796891044,64.047762,25.071695,76.58361,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4206457159177995,64.048226,25.071528,76.58399,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.42418055386668857,64.049082,25.071329,76.584747,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.42771539181557766,64.050335,25.071098,76.585884,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4312502297644667,64.051992,25.070829,76.587406,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4347850677133558,64.054058,25.070521,76.589318,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4383199056622448,64.056541,25.070168,76.591626,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4418547436111339,64.059452,25.069768,76.594336,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.445389581560023,64.062798,25.069313,76.597455,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.44892441950891204,64.066591,25.0688,76.600991,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.45245925745780113,64.070842,25.068221,76.604952,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4559940954066902,64.075563,25.06757,76.609348,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.45952893335557926,64.080767,25.066839,76.614186,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.46306377130446835,64.086468,25.066019,76.619478,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.46659860925335744,64.092681,25.065101,76.625232,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4701334472022465,64.099421,25.064075,76.631459,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.47366828515113557,64.106705,25.062928,76.638169,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4772031231000246,64.114548,25.06165,76.645373,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4807379610489137,64.122968,25.060225,76.653081,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4842727989978028,64.131983,25.058639,76.661303,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4878076369466918,64.141612,25.056876,76.67005,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.4913424748955809,64.151873,25.054918,76.679332,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.49487731284447,64.162785,25.052745,76.689158,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.49841215079335904,64.174369,25.050336,76.699537,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5019469887422481,64.186642,25.047669,76.710477,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5054818266911372,64.199625,25.04472,76.721985,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5090166646400263,64.213339,25.041461,76.734069,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5125515025889154,64.227801,25.037864,76.746733,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5160863405378044,64.243032,25.0339,76.759982,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5196211784866935,64.25905,25.029535,76.773817,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5231560164355825,64.275873,25.024735,76.78824,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5266908543844716,64.293519,25.019463,76.803251,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5302256923333607,64.312005,25.013679,76.818845,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5337605302822498,64.331345,25.007344,76.835017,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5372953682311389,64.351555,25.000412,76.851761,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.540830206180028,64.372646,24.99284,76.869066,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.544365044128917,64.39463,24.984578,76.886919,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.547899882077806,64.417515,24.975579,76.905305,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5514347200266951,64.441308,24.965792,76.924204,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5549695579755842,64.466012,24.955164,76.943594,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5585043959244733,64.491629,24.943643,76.96345,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5620392338733623,64.518156,24.931174,76.983743,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5655740718222514,64.545588,24.917705,77.00444,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5691089097711405,64.573915,24.90318,77.025505,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5726437477200296,64.603123,24.88755,77.046898,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5761785856689187,64.633195,24.870761,77.068576,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5797134236178078,64.664107,24.852768,77.090491,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5832482615666967,64.695831,24.833524,77.112593,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5867830995155858,64.728333,24.812991,77.134828,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5903179374644749,64.761572,24.791133,77.157139,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.593852775413364,64.795504,24.767923,77.179466,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.5973876133622531,64.830075,24.743342,77.201746,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6009224513111421,64.865225,24.717379,77.223915,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6044572892600312,64.900888,24.690036,77.245906,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6079921272089203,64.93699,24.661325,77.267652,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6115269651578094,64.973448,24.631274,77.289085,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6150618031066984,65.010175,24.599925,77.310137,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6185966410555875,65.047072,24.567338,77.33074,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6221314790044765,65.084034,24.533589,77.350829,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6256663169533656,65.12095,24.498777,77.370339,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6292011549022547,65.1577,24.463019,77.38921,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6327359928511438,65.194157,24.426452,77.407383,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6362708308000329,65.230187,24.389238,77.424807,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6398056687489219,65.265651,24.351561,77.441431,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.643340506697811,65.300404,24.313623,77.457215,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6468753446467,65.334296,24.275651,77.472121,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6504101825955891,65.367173,24.23789,77.486118,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6539450205444782,65.398881,24.200604,77.499183,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6574798584933673,65.429263,24.164071,77.511299,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6610146964422563,65.458161,24.128584,77.522453,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6645495343911454,65.485422,24.094443,77.532643,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6680843723400345,65.510892,24.061952,77.541868,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6716192102889236,65.534426,24.031416,77.550134,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6751540482378127,65.555884,24.003135,77.557452,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6786888861867018,65.575135,23.977397,77.563833,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6822237241355907,65.592058,23.954475,77.569295,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6857585620844798,65.606543,23.934617,77.573852,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6892934000333689,65.618497,23.918046,77.577521,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.692828237982258,65.62784,23.904952,77.580316,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6963630759311471,65.634506,23.895487,77.58225,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.6998979138800361,65.638451,23.889763,77.583332,False,216,median_profile,ucb,0.5
1,0,literature_only,literature_only,ectoin_M,0.7034327518289252,65.639645,23.887847,77.583568,True,216,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.0,31.653246,18.223248,40.76487,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.0035348379488890714,31.44473,18.123785,40.506623,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.007069675897778143,31.22264,18.035199,40.24024,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.010604513846667215,30.987049,17.95688,39.965489,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.014139351795556285,30.738211,17.887931,39.682177,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.017674189744445356,30.476518,17.827228,39.390132,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.02120902769333443,30.202463,17.773477,39.089201,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.0247438656422235,29.916616,17.725275,38.779253,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.02827870359111257,29.619604,17.681164,38.460186,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.03181354154000164,29.312088,17.639682,38.131929,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.03534837948889071,28.994752,17.599405,37.794455,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.03888321743777978,28.668291,17.558985,37.447784,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.04241805538666886,28.333405,17.517179,37.091995,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.04595289333555793,27.990797,17.472873,36.727234,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.049487731284447,27.641175,17.4251,36.353725,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.05302256923333607,27.285253,17.373055,35.971781,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.05655740718222514,26.923764,17.316101,35.581815,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.06009224513111421,26.557463,17.253775,35.18435,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.06362708308000328,26.187137,17.185792,34.780033,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.06716192102889236,25.813618,17.112042,34.369639,False,270,median_profile,ucb,0.5
2,5,iteration_5,iteration_5_prior_mean,ectoin_M,0.07069675897778142,25.437789,17.032591,33.954085,False,270,median_profile,ucb,0.5
